price_id,product_id,store_id,promotion_id,selling_price,competitor_price,discount_pct,effective_date
2182,22,7,,76.33,77.59,0.0,2024-01-01
2183,22,8,,77.71,76.87,0.0,2024-01-01
2184,22,9,,78.25,74.96,0.0,2024-01-01
2185,22,10,,79.62,74.17,0.0,2024-01-01
2186,22,11,,77.39,76.26,0.0,2024-01-01
2187,22,12,,78.49,83.1,0.0,2024-01-01
2188,22,13,,75.92,77.14,0.0,2024-01-01
2189,22,14,,79.74,83.89,0.0,2024-01-01
2190,22,15,,77.95,73.38,0.0,2024-01-01
2191,22,16,,80.69,75.14,0.0,2024-01-01
2192,22,17,,79.78,81.02,0.0,2024-01-01
2193,22,18,,84.05,87.41,0.0,2024-01-01
2194,22,19,,85.52,80.09,0.0,2024-01-01
2195,22,20,,84.26,86.82,0.0,2024-01-01
2196,22,21,,78.51,82.83,0.0,2024-01-01
2197,22,22,,83.73,79.8,0.0,2024-01-01
2198,22,23,,80.25,85.23,0.0,2024-01-01
2199,22,24,,82.53,85.44,0.0,2024-01-01
2200,22,25,,78.22,72.82,0.0,2024-01-01
2201,23,1,,49.52,51.98,0.0,2021-01-01
2202,23,2,,49.28,46.73,0.0,2021-01-01
2203,23,3,,48.46,47.82,0.0,2021-01-01
2204,23,4,,49.3,47.44,0.0,2021-01-01
2205,23,5,,53.62,54.55,0.0,2021-01-01
2206,23,6,,50.52,47.68,0.0,2021-01-01
2207,23,7,,47.92,49.91,0.0,2021-01-01
2208,23,8,,49.53,47.24,0.0,2021-01-01
2209,23,9,,49.76,48.6,0.0,2021-01-01
2210,23,10,,49.37,52.51,0.0,2021-01-01
2211,23,11,,47.97,48.7,0.0,2021-01-01
2212,23,12,,49.24,50.0,0.0,2021-01-01
2213,23,13,,48.11,51.02,0.0,2021-01-01
2214,23,14,,49.82,51.79,0.0,2021-01-01
2215,23,15,,49.61,50.16,0.0,2021-01-01
2216,23,16,,50.85,51.74,0.0,2021-01-01
2217,23,17,,50.42,53.07,0.0,2021-01-01
2218,23,18,,53.9,51.7,0.0,2021-01-01
2219,23,19,,52.36,52.73,0.0,2021-01-01
2220,23,20,,54.05,53.98,0.0,2021-01-01
2221,23,21,,49.66,49.92,0.0,2021-01-01
2222,23,22,,52.08,49.73,0.0,2021-01-01
2223,23,23,,49.3,46.04,0.0,2021-01-01
2224,23,24,,53.47,52.16,0.0,2021-01-01
2225,23,25,,49.34,49.42,0.0,2021-01-01
2226,23,1,,53.12,52.32,0.0,2022-01-01
2227,23,2,,53.11,49.42,0.0,2022-01-01
2228,23,3,,51.75,48.93,0.0,2022-01-01
2229,23,4,,52.9,50.61,0.0,2022-01-01
2230,23,5,,56.33,53.65,0.0,2022-01-01
2231,23,6,,53.17,51.26,0.0,2022-01-01
2232,23,7,,50.46,53.08,0.0,2022-01-01
2233,23,8,,53.08,50.07,0.0,2022-01-01
2234,23,9,,53.55,50.73,0.0,2022-01-01
2235,23,10,,54.08,50.76,0.0,2022-01-01
2236,23,11,,51.29,54.48,0.0,2022-01-01
2237,23,12,,52.77,50.56,0.0,2022-01-01
2238,23,13,,51.57,55.03,0.0,2022-01-01
2239,23,14,,53.26,54.37,0.0,2022-01-01
2240,23,15,,52.76,53.8,0.0,2022-01-01
2241,23,16,,52.97,53.81,0.0,2022-01-01
2242,23,17,,52.62,52.8,0.0,2022-01-01
2243,23,18,,56.11,57.54,0.0,2022-01-01
2244,23,19,,57.27,60.06,0.0,2022-01-01
2245,23,20,,57.83,57.5,0.0,2022-01-01
2246,23,21,,53.87,50.24,0.0,2022-01-01
2247,23,22,,57.63,58.56,0.0,2022-01-01
2248,23,23,,53.33,52.84,0.0,2022-01-01
2249,23,24,,57.3,59.98,0.0,2022-01-01
2250,23,25,,54.16,54.24,0.0,2022-01-01
2251,23,1,,52.73,56.02,0.0,2023-01-01
2252,23,2,,53.28,53.61,0.0,2023-01-01
2253,23,3,,51.08,52.01,0.0,2023-01-01
2254,23,4,,53.45,53.85,0.0,2023-01-01
2255,23,5,,57.02,59.89,0.0,2023-01-01
2256,23,6,,52.88,50.43,0.0,2023-01-01
2257,23,7,,51.04,51.9,0.0,2023-01-01
2258,23,8,,53.05,55.95,0.0,2023-01-01
2259,23,9,,52.14,50.59,0.0,2023-01-01
2260,23,10,,53.78,57.09,0.0,2023-01-01
2261,23,11,,50.73,48.55,0.0,2023-01-01
2262,23,12,,52.83,52.51,0.0,2023-01-01
2263,23,13,,50.92,49.31,0.0,2023-01-01
2264,23,14,,52.6,53.75,0.0,2023-01-01
2265,23,15,,53.26,54.47,0.0,2023-01-01
2266,23,16,,52.74,51.53,0.0,2023-01-01
2267,23,17,,52.69,56.02,0.0,2023-01-01
2268,23,18,,55.94,56.77,0.0,2023-01-01
2269,23,19,,56.23,59.19,0.0,2023-01-01
2270,23,20,,55.89,55.37,0.0,2023-01-01
2271,23,21,,53.73,51.18,0.0,2023-01-01
2272,23,22,,56.39,55.6,0.0,2023-01-01
2273,23,23,,54.03,55.7,0.0,2023-01-01
2274,23,24,,55.08,57.7,0.0,2023-01-01
2275,23,25,,53.43,53.89,0.0,2023-01-01
2276,23,1,,52.19,49.63,0.0,2024-01-01
2277,23,2,,53.02,52.57,0.0,2024-01-01
2278,23,3,,51.37,49.66,0.0,2024-01-01
2279,23,4,,53.04,51.18,0.0,2024-01-01
2280,23,5,,56.22,52.67,0.0,2024-01-01
2281,23,6,,52.52,50.11,0.0,2024-01-01
2282,23,7,,50.85,49.55,0.0,2024-01-01
2283,23,8,,53.32,50.44,0.0,2024-01-01
2284,23,9,,52.87,53.56,0.0,2024-01-01
2285,23,10,,51.74,48.38,0.0,2024-01-01
2286,23,11,,50.25,51.02,0.0,2024-01-01
2287,23,12,,53.73,50.65,0.0,2024-01-01
2288,23,13,,51.05,52.43,0.0,2024-01-01
2289,23,14,,53.11,53.23,0.0,2024-01-01
2290,23,15,,53.74,53.75,0.0,2024-01-01
2291,23,16,,53.46,51.68,0.0,2024-01-01
2292,23,17,,53.4,57.11,0.0,2024-01-01
2293,23,18,,56.83,55.27,0.0,2024-01-01
2294,23,19,,56.69,53.48,0.0,2024-01-01
2295,23,20,,56.31,55.07,0.0,2024-01-01
2296,23,21,,53.08,52.43,0.0,2024-01-01
2297,23,22,,54.82,52.76,0.0,2024-01-01
2298,23,23,,51.78,51.25,0.0,2024-01-01
2299,23,24,,56.68,58.57,0.0,2024-01-01
2300,23,25,,53.36,55.65,0.0,2024-01-01
2301,24,1,,63.67,63.72,0.0,2021-01-01
2302,24,2,,64.02,60.55,0.0,2021-01-01
2303,24,3,,61.68,63.58,0.0,2021-01-01
2304,24,4,,64.28,66.49,0.0,2021-01-01
2305,24,5,,66.81,69.26,0.0,2021-01-01
2306,24,6,,63.25,66.59,0.0,2021-01-01
2307,24,7,,60.81,60.74,0.0,2021-01-01
2308,24,8,,63.97,61.9,0.0,2021-01-01
2309,24,9,,63.65,60.85,0.0,2021-01-01
2310,24,10,,64.18,67.89,0.0,2021-01-01
2311,24,11,,60.99,61.06,0.0,2021-01-01
2312,24,12,,64.93,64.5,0.0,2021-01-01
2313,24,13,,62.25,61.78,0.0,2021-01-01
2314,24,14,,63.85,60.79,0.0,2021-01-01
2315,24,15,,63.04,64.02,0.0,2021-01-01
2316,24,16,,64.84,61.53,0.0,2021-01-01
2317,24,17,,65.05,63.76,0.0,2021-01-01
2318,24,18,,67.64,71.38,0.0,2021-01-01
2319,24,19,,68.92,69.16,0.0,2021-01-01
2320,24,20,,67.23,64.14,0.0,2021-01-01
2321,24,21,,63.42,65.91,0.0,2021-01-01
2322,24,22,,67.36,69.19,0.0,2021-01-01
2323,24,23,,63.22,63.03,0.0,2021-01-01
2324,24,24,,67.44,67.47,0.0,2021-01-01
2325,24,25,,64.18,68.59,0.0,2021-01-01
2326,24,1,,69.58,71.49,0.0,2022-01-01
2327,24,2,,67.53,71.49,0.0,2022-01-01
2328,24,3,,66.77,70.38,0.0,2022-01-01
2329,24,4,,68.42,65.27,0.0,2022-01-01
2330,24,5,,73.33,72.19,0.0,2022-01-01
2331,24,6,,68.05,67.01,0.0,2022-01-01
2332,24,7,,65.9,64.36,0.0,2022-01-01
2333,24,8,,69.0,70.43,0.0,2022-01-01
2334,24,9,,68.5,64.22,0.0,2022-01-01
2335,24,10,,69.68,68.82,0.0,2022-01-01
2336,24,11,,65.61,65.21,0.0,2022-01-01
2337,24,12,,68.11,69.77,0.0,2022-01-01
2338,24,13,,64.46,67.83,0.0,2022-01-01
2339,24,14,,67.39,72.1,0.0,2022-01-01
2340,24,15,,68.83,64.65,0.0,2022-01-01
2341,24,16,,68.65,67.03,0.0,2022-01-01
2342,24,17,,69.72,72.21,0.0,2022-01-01
2343,24,18,,72.61,71.9,0.0,2022-01-01
2344,24,19,,74.03,75.76,0.0,2022-01-01
2345,24,20,,72.63,71.59,0.0,2022-01-01
2346,24,21,,68.0,69.96,0.0,2022-01-01
2347,24,22,,72.84,76.39,0.0,2022-01-01
2348,24,23,,68.63,69.42,0.0,2022-01-01
2349,24,24,,72.52,75.19,0.0,2022-01-01
2350,24,25,,68.25,71.61,0.0,2022-01-01
2351,24,1,,67.37,69.19,0.0,2023-01-01
2352,24,2,,68.91,71.51,0.0,2023-01-01
2353,24,3,,64.72,66.59,0.0,2023-01-01
2354,24,4,,67.04,62.89,0.0,2023-01-01
2355,24,5,,72.75,75.89,0.0,2023-01-01
2356,24,6,,66.55,70.72,0.0,2023-01-01
2357,24,7,,64.99,68.68,0.0,2023-01-01
2358,24,8,,68.62,72.47,0.0,2023-01-01
2359,24,9,,68.74,73.3,0.0,2023-01-01
2360,24,10,,68.19,65.59,0.0,2023-01-01
2361,24,11,,64.84,67.13,0.0,2023-01-01
2362,24,12,,66.91,70.94,0.0,2023-01-01
2363,24,13,,64.36,67.75,0.0,2023-01-01
2364,24,14,,67.8,71.03,0.0,2023-01-01
2365,24,15,,69.08,68.33,0.0,2023-01-01
2366,24,16,,68.37,65.75,0.0,2023-01-01
2367,24,17,,68.66,71.74,0.0,2023-01-01
2368,24,18,,71.32,66.57,0.0,2023-01-01
2369,24,19,,71.71,68.4,0.0,2023-01-01
2370,24,20,,72.83,70.39,0.0,2023-01-01
2371,24,21,,69.04,73.6,0.0,2023-01-01
2372,24,22,,73.09,74.11,0.0,2023-01-01
2373,24,23,,67.21,70.1,0.0,2023-01-01
2374,24,24,,72.49,77.33,0.0,2023-01-01
2375,24,25,,67.51,63.34,0.0,2023-01-01
2376,24,1,,68.87,72.13,0.0,2024-01-01
2377,24,2,,66.77,68.88,0.0,2024-01-01
2378,24,3,,63.52,64.03,0.0,2024-01-01
2379,24,4,,67.15,66.03,0.0,2024-01-01
2380,24,5,,70.84,68.61,0.0,2024-01-01
2381,24,6,,67.4,65.02,0.0,2024-01-01
2382,24,7,,64.73,65.43,0.0,2024-01-01
2383,24,8,,68.09,69.78,0.0,2024-01-01
2384,24,9,,66.82,62.51,0.0,2024-01-01
2385,24,10,,68.42,71.99,0.0,2024-01-01
2386,24,11,,66.06,70.31,0.0,2024-01-01
2387,24,12,,67.88,71.63,0.0,2024-01-01
2388,24,13,,64.68,67.28,0.0,2024-01-01
2389,24,14,,68.75,71.6,0.0,2024-01-01
2390,24,15,,67.29,66.14,0.0,2024-01-01
2391,24,16,,66.96,65.71,0.0,2024-01-01
2392,24,17,,68.39,70.32,0.0,2024-01-01
2393,24,18,,70.86,72.96,0.0,2024-01-01
2394,24,19,,71.23,71.81,0.0,2024-01-01
2395,24,20,,71.2,71.42,0.0,2024-01-01
2396,24,21,,68.14,70.34,0.0,2024-01-01
2397,24,22,,72.3,71.2,0.0,2024-01-01
2398,24,23,,68.03,65.54,0.0,2024-01-01
2399,24,24,,71.51,72.34,0.0,2024-01-01
2400,24,25,,68.02,71.94,0.0,2024-01-01
2401,25,1,,57.55,60.33,0.0,2021-01-01
2402,25,2,,57.56,57.98,0.0,2021-01-01
2403,25,3,,56.41,58.17,0.0,2021-01-01
2404,25,4,,58.84,61.43,0.0,2021-01-01
2405,25,5,,60.93,65.13,0.0,2021-01-01
2406,25,6,,59.01,58.43,0.0,2021-01-01
2407,25,7,,54.67,53.17,0.0,2021-01-01
2408,25,8,,58.78,62.49,0.0,2021-01-01
2409,25,9,,58.77,57.92,0.0,2021-01-01
2410,25,10,,56.97,57.11,0.0,2021-01-01
2411,25,11,,55.4,52.48,0.0,2021-01-01
2412,25,12,,57.09,54.32,0.0,2021-01-01
2413,25,13,,55.02,56.97,0.0,2021-01-01
2414,25,14,,57.73,57.22,0.0,2021-01-01
2415,25,15,,58.23,61.98,0.0,2021-01-01
2416,25,16,,58.6,59.8,0.0,2021-01-01
2417,25,17,,58.57,60.37,0.0,2021-01-01
2418,25,18,,61.95,61.92,0.0,2021-01-01
2419,25,19,,61.64,61.31,0.0,2021-01-01
2420,25,20,,61.22,59.26,0.0,2021-01-01
2421,25,21,,57.66,57.08,0.0,2021-01-01
2422,25,22,,61.68,61.68,0.0,2021-01-01
2423,25,23,,57.09,55.81,0.0,2021-01-01
2424,25,24,,61.18,62.95,0.0,2021-01-01
2425,25,25,,57.61,53.64,0.0,2021-01-01
2426,25,1,,61.03,61.0,0.0,2022-01-01
2427,25,2,,61.29,61.24,0.0,2022-01-01
2428,25,3,,59.75,63.38,0.0,2022-01-01
2429,25,4,,62.45,58.35,0.0,2022-01-01
2430,25,5,,65.47,68.16,0.0,2022-01-01
2431,25,6,,61.47,65.13,0.0,2022-01-01
2432,25,7,,59.65,56.25,0.0,2022-01-01
2433,25,8,,61.42,64.91,0.0,2022-01-01
2434,25,9,,63.28,66.5,0.0,2022-01-01
2435,25,10,,61.61,63.93,0.0,2022-01-01
2436,25,11,,58.92,57.97,0.0,2022-01-01
2437,25,12,,62.55,66.66,0.0,2022-01-01
2438,25,13,,59.43,59.4,0.0,2022-01-01
2439,25,14,,61.37,60.54,0.0,2022-01-01
2440,25,15,,60.98,64.04,0.0,2022-01-01
2441,25,16,,60.88,62.44,0.0,2022-01-01
2442,25,17,,61.5,61.29,0.0,2022-01-01
2443,25,18,,65.21,64.3,0.0,2022-01-01
2444,25,19,,65.91,67.21,0.0,2022-01-01
2445,25,20,,66.94,65.37,0.0,2022-01-01
2446,25,21,,62.27,65.77,0.0,2022-01-01
2447,25,22,,65.23,68.56,0.0,2022-01-01
2448,25,23,,63.2,66.27,0.0,2022-01-01
2449,25,24,,65.97,68.02,0.0,2022-01-01
2450,25,25,,62.01,62.85,0.0,2022-01-01
2451,25,1,,62.65,60.47,0.0,2023-01-01
2452,25,2,,62.2,62.25,0.0,2023-01-01
2453,25,3,,58.26,59.43,0.0,2023-01-01
2454,25,4,,62.2,62.8,0.0,2023-01-01
2455,25,5,,66.05,64.81,0.0,2023-01-01
2456,25,6,,62.5,63.8,0.0,2023-01-01
2457,25,7,,59.74,57.84,0.0,2023-01-01
2458,25,8,,61.35,64.87,0.0,2023-01-01
2459,25,9,,60.38,59.57,0.0,2023-01-01
2460,25,10,,62.17,64.29,0.0,2023-01-01
2461,25,11,,59.85,61.86,0.0,2023-01-01
2462,25,12,,62.58,62.56,0.0,2023-01-01
2463,25,13,,59.31,62.2,0.0,2023-01-01
2464,25,14,,61.98,58.53,0.0,2023-01-01
2465,25,15,,61.15,61.6,0.0,2023-01-01
2466,25,16,,62.11,62.49,0.0,2023-01-01
2467,25,17,,62.16,65.1,0.0,2023-01-01
2468,25,18,,64.56,65.61,0.0,2023-01-01
2469,25,19,,65.32,62.83,0.0,2023-01-01
2470,25,20,,65.14,65.58,0.0,2023-01-01
2471,25,21,,62.26,61.92,0.0,2023-01-01
2472,25,22,,64.08,63.97,0.0,2023-01-01
2473,25,23,,62.31,62.93,0.0,2023-01-01
2474,25,24,,64.7,68.51,0.0,2023-01-01
2475,25,25,,60.63,59.16,0.0,2023-01-01
2476,25,1,,61.04,63.07,0.0,2024-01-01
2477,25,2,,62.01,58.18,0.0,2024-01-01
2478,25,3,,59.43,61.26,0.0,2024-01-01
2479,25,4,,62.16,65.64,0.0,2024-01-01
2480,25,5,,65.58,62.74,0.0,2024-01-01
2481,25,6,,60.73,64.44,0.0,2024-01-01
2482,25,7,,58.97,59.29,0.0,2024-01-01
2483,25,8,,62.21,65.47,0.0,2024-01-01
2484,25,9,,61.75,65.05,0.0,2024-01-01
2485,25,10,,60.24,62.41,0.0,2024-01-01
2486,25,11,,59.84,56.06,0.0,2024-01-01
2487,25,12,,60.51,63.0,0.0,2024-01-01
2488,25,13,,58.79,55.39,0.0,2024-01-01
2489,25,14,,60.62,59.13,0.0,2024-01-01
2490,25,15,,60.75,63.96,0.0,2024-01-01
2491,25,16,,61.59,63.62,0.0,2024-01-01
2492,25,17,,60.0,59.39,0.0,2024-01-01
2493,25,18,,64.39,67.56,0.0,2024-01-01
2494,25,19,,66.04,65.33,0.0,2024-01-01
2495,25,20,,66.09,61.6,0.0,2024-01-01
2496,25,21,,60.76,63.1,0.0,2024-01-01
2497,25,22,,64.5,68.3,0.0,2024-01-01
2498,25,23,,60.5,63.0,0.0,2024-01-01
2499,25,24,,64.09,61.37,0.0,2024-01-01
2500,25,25,,61.06,64.86,0.0,2024-01-01
2501,26,1,,32.11,32.72,0.0,2021-01-01
2502,26,2,,31.37,29.42,0.0,2021-01-01
2503,26,3,,30.19,31.54,0.0,2021-01-01
2504,26,4,,31.66,30.9,0.0,2021-01-01
2505,26,5,,34.07,34.47,0.0,2021-01-01
2506,26,6,,31.89,29.68,0.0,2021-01-01
2507,26,7,,30.66,31.69,0.0,2021-01-01
2508,26,8,,31.66,32.58,0.0,2021-01-01
2509,26,9,,31.38,33.17,0.0,2021-01-01
2510,26,10,,32.58,30.31,0.0,2021-01-01
2511,26,11,,30.67,30.3,0.0,2021-01-01
2512,26,12,,32.44,32.62,0.0,2021-01-01
2513,26,13,,30.86,29.57,0.0,2021-01-01
2514,26,14,,31.46,32.31,0.0,2021-01-01
2515,26,15,,32.15,33.65,0.0,2021-01-01
2516,26,16,,32.44,33.04,0.0,2021-01-01
2517,26,17,,32.05,33.91,0.0,2021-01-01
2518,26,18,,34.33,36.17,0.0,2021-01-01
2519,26,19,,34.59,34.12,0.0,2021-01-01
2520,26,20,,34.21,35.11,0.0,2021-01-01
2521,26,21,,31.58,32.18,0.0,2021-01-01
2522,26,22,,33.82,33.59,0.0,2021-01-01
2523,26,23,,31.59,32.67,0.0,2021-01-01
2524,26,24,,34.19,34.34,0.0,2021-01-01
2525,26,25,,31.56,31.81,0.0,2021-01-01
2526,26,1,,33.69,32.93,0.0,2022-01-01
2527,26,2,,34.07,35.9,0.0,2022-01-01
2528,26,3,,32.76,33.21,0.0,2022-01-01
2529,26,4,,34.75,34.39,0.0,2022-01-01
2530,26,5,,36.85,34.97,0.0,2022-01-01
2531,26,6,,34.05,32.12,0.0,2022-01-01
2532,26,7,,32.95,35.06,0.0,2022-01-01
2533,26,8,,34.45,35.06,0.0,2022-01-01
2534,26,9,,33.94,35.99,0.0,2022-01-01
2535,26,10,,34.2,33.08,0.0,2022-01-01
2536,26,11,,33.51,33.15,0.0,2022-01-01
2537,26,12,,34.06,31.84,0.0,2022-01-01
2538,26,13,,32.45,33.85,0.0,2022-01-01
2539,26,14,,34.22,36.4,0.0,2022-01-01
2540,26,15,,33.67,34.22,0.0,2022-01-01
2541,26,16,,34.54,35.13,0.0,2022-01-01
2542,26,17,,34.28,34.66,0.0,2022-01-01
2543,26,18,,36.57,38.43,0.0,2022-01-01
2544,26,19,,36.06,35.86,0.0,2022-01-01
2545,26,20,,36.49,35.54,0.0,2022-01-01
2546,26,21,,33.8,36.01,0.0,2022-01-01
2547,26,22,,35.85,34.51,0.0,2022-01-01
2548,26,23,,34.4,32.36,0.0,2022-01-01
2549,26,24,,35.62,33.45,0.0,2022-01-01
2550,26,25,,33.72,33.39,0.0,2022-01-01
2551,26,1,,34.37,33.61,0.0,2023-01-01
2552,26,2,,33.82,34.29,0.0,2023-01-01
2553,26,3,,32.31,32.0,0.0,2023-01-01
2554,26,4,,33.77,33.02,0.0,2023-01-01
2555,26,5,,35.79,33.34,0.0,2023-01-01
2556,26,6,,34.44,36.74,0.0,2023-01-01
2557,26,7,,33.04,30.75,0.0,2023-01-01
2558,26,8,,34.26,34.61,0.0,2023-01-01
2559,26,9,,33.37,35.39,0.0,2023-01-01
2560,26,10,,34.29,32.59,0.0,2023-01-01
2561,26,11,,33.17,31.43,0.0,2023-01-01
2562,26,12,,33.86,32.24,0.0,2023-01-01
2563,26,13,,32.11,34.21,0.0,2023-01-01
2564,26,14,,34.02,32.87,0.0,2023-01-01
2565,26,15,,34.3,36.1,0.0,2023-01-01
2566,26,16,,34.49,36.58,0.0,2023-01-01
2567,26,17,,34.47,35.14,0.0,2023-01-01
2568,26,18,,35.73,37.86,0.0,2023-01-01
2569,26,19,,35.41,33.77,0.0,2023-01-01
2570,26,20,,35.86,34.77,0.0,2023-01-01
2571,26,21,,34.08,36.01,0.0,2023-01-01
2572,26,22,,35.94,36.21,0.0,2023-01-01
2573,26,23,,33.82,34.8,0.0,2023-01-01
2574,26,24,,35.38,33.14,0.0,2023-01-01
2575,26,25,,34.11,34.28,0.0,2023-01-01
2576,26,1,,33.63,32.85,0.0,2024-01-01
2577,26,2,,33.15,33.99,0.0,2024-01-01
2578,26,3,,32.31,32.06,0.0,2024-01-01
2579,26,4,,34.29,35.43,0.0,2024-01-01
2580,26,5,,35.38,36.16,0.0,2024-01-01
2581,26,6,,33.26,31.84,0.0,2024-01-01
2582,26,7,,32.69,30.98,0.0,2024-01-01
2583,26,8,,33.46,35.32,0.0,2024-01-01
2584,26,9,,34.08,36.13,0.0,2024-01-01
2585,26,10,,34.28,33.38,0.0,2024-01-01
2586,26,11,,32.58,32.03,0.0,2024-01-01
2587,26,12,,34.03,33.31,0.0,2024-01-01
2588,26,13,,31.76,29.95,0.0,2024-01-01
2589,26,14,,34.13,32.14,0.0,2024-01-01
2590,26,15,,33.89,35.59,0.0,2024-01-01
2591,26,16,,34.09,33.68,0.0,2024-01-01
2592,26,17,,33.37,35.34,0.0,2024-01-01
2593,26,18,,35.88,35.4,0.0,2024-01-01
2594,26,19,,36.42,34.97,0.0,2024-01-01
2595,26,20,,35.7,33.74,0.0,2024-01-01
2596,26,21,,33.25,32.78,0.0,2024-01-01
2597,26,22,,36.07,35.26,0.0,2024-01-01
2598,26,23,,34.02,35.47,0.0,2024-01-01
2599,26,24,,36.33,34.01,0.0,2024-01-01
2600,26,25,,34.13,32.44,0.0,2024-01-01
2601,27,1,,22.17,21.77,0.0,2021-01-01
2602,27,2,,22.18,21.29,0.0,2021-01-01
2603,27,3,,21.24,20.13,0.0,2021-01-01
2604,27,4,,21.71,22.06,0.0,2021-01-01
2605,27,5,,23.17,23.83,0.0,2021-01-01
2606,27,6,,22.16,22.54,0.0,2021-01-01
2607,27,7,,21.31,22.19,0.0,2021-01-01
2608,27,8,,22.36,21.05,0.0,2021-01-01
2609,27,9,,22.06,22.83,0.0,2021-01-01
2610,27,10,,21.75,21.03,0.0,2021-01-01
2611,27,11,,20.92,21.13,0.0,2021-01-01
2612,27,12,,21.88,22.39,0.0,2021-01-01
2613,27,13,,21.21,21.68,0.0,2021-01-01
2614,27,14,,21.78,22.6,0.0,2021-01-01
2615,27,15,,22.14,21.0,0.0,2021-01-01
2616,27,16,,21.74,21.13,0.0,2021-01-01
2617,27,17,,22.38,21.84,0.0,2021-01-01
2618,27,18,,22.87,21.72,0.0,2021-01-01
2619,27,19,,22.88,22.57,0.0,2021-01-01
2620,27,20,,23.6,23.44,0.0,2021-01-01
2621,27,21,,22.3,20.89,0.0,2021-01-01
2622,27,22,,23.29,24.23,0.0,2021-01-01
2623,27,23,,22.15,23.24,0.0,2021-01-01
2624,27,24,,23.11,23.11,0.0,2021-01-01
2625,27,25,,22.16,21.13,0.0,2021-01-01
2626,27,1,,23.84,23.21,0.0,2022-01-01
2627,27,2,,23.16,24.02,0.0,2022-01-01
2628,27,3,,22.78,24.0,0.0,2022-01-01
2629,27,4,,23.91,23.17,0.0,2022-01-01
2630,27,5,,25.09,26.84,0.0,2022-01-01
2631,27,6,,23.3,23.21,0.0,2022-01-01
2632,27,7,,22.97,21.69,0.0,2022-01-01
2633,27,8,,23.94,23.9,0.0,2022-01-01
2634,27,9,,23.91,24.32,0.0,2022-01-01
2635,27,10,,23.7,24.61,0.0,2022-01-01
2636,27,11,,22.21,22.61,0.0,2022-01-01
2637,27,12,,23.94,25.47,0.0,2022-01-01
2638,27,13,,23.02,23.49,0.0,2022-01-01
2639,27,14,,23.67,23.84,0.0,2022-01-01
2640,27,15,,23.64,24.01,0.0,2022-01-01
2641,27,16,,23.11,21.78,0.0,2022-01-01
2642,27,17,,23.65,23.03,0.0,2022-01-01
2643,27,18,,24.75,23.69,0.0,2022-01-01
2644,27,19,,25.25,26.89,0.0,2022-01-01
2645,27,20,,25.08,26.64,0.0,2022-01-01
2646,27,21,,23.9,22.96,0.0,2022-01-01
2647,27,22,,24.61,23.62,0.0,2022-01-01
2648,27,23,,23.16,23.43,0.0,2022-01-01
2649,27,24,,24.74,26.17,0.0,2022-01-01
2650,27,25,,23.65,23.19,0.0,2022-01-01
2651,27,1,,23.77,25.28,0.0,2023-01-01
2652,27,2,,23.58,24.54,0.0,2023-01-01
2653,27,3,,22.81,23.13,0.0,2023-01-01
2654,27,4,,23.67,22.23,0.0,2023-01-01
2655,27,5,,24.77,24.78,0.0,2023-01-01
2656,27,6,,22.89,21.57,0.0,2023-01-01
2657,27,7,,21.96,21.33,0.0,2023-01-01
2658,27,8,,22.9,22.65,0.0,2023-01-01
2659,27,9,,23.61,23.99,0.0,2023-01-01
2660,27,10,,23.48,21.94,0.0,2023-01-01
2661,27,11,,22.69,21.57,0.0,2023-01-01
2662,27,12,,23.14,23.19,0.0,2023-01-01
2663,27,13,,22.77,24.36,0.0,2023-01-01
2664,27,14,,23.58,24.34,0.0,2023-01-01
2665,27,15,,23.35,23.89,0.0,2023-01-01
2666,27,16,,22.99,22.25,0.0,2023-01-01
2667,27,17,,23.77,25.37,0.0,2023-01-01
2668,27,18,,24.54,23.65,0.0,2023-01-01
2669,27,19,,24.45,24.4,0.0,2023-01-01
2670,27,20,,24.45,24.96,0.0,2023-01-01
2671,27,21,,22.92,21.65,0.0,2023-01-01
2672,27,22,,24.5,25.45,0.0,2023-01-01
2673,27,23,,23.16,23.07,0.0,2023-01-01
2674,27,24,,24.87,25.87,0.0,2023-01-01
2675,27,25,,23.14,23.89,0.0,2023-01-01
2676,27,1,,23.01,23.48,0.0,2024-01-01
2677,27,2,,23.16,24.54,0.0,2024-01-01
2678,27,3,,22.71,23.58,0.0,2024-01-01
2679,27,4,,23.6,22.4,0.0,2024-01-01
2680,27,5,,24.75,23.7,0.0,2024-01-01
2681,27,6,,23.0,23.07,0.0,2024-01-01
2682,27,7,,22.5,23.2,0.0,2024-01-01
2683,27,8,,23.55,23.75,0.0,2024-01-01
2684,27,9,,23.61,24.89,0.0,2024-01-01
2685,27,10,,23.53,22.64,0.0,2024-01-01
2686,27,11,,22.31,23.05,0.0,2024-01-01
2687,27,12,,23.65,22.03,0.0,2024-01-01
2688,27,13,,22.13,21.64,0.0,2024-01-01
2689,27,14,,23.01,24.03,0.0,2024-01-01
2690,27,15,,22.79,22.34,0.0,2024-01-01
2691,27,16,,23.41,23.1,0.0,2024-01-01
2692,27,17,,22.88,23.24,0.0,2024-01-01
2693,27,18,,24.62,26.28,0.0,2024-01-01
2694,27,19,,24.85,26.54,0.0,2024-01-01
2695,27,20,,24.29,25.18,0.0,2024-01-01
2696,27,21,,23.26,23.95,0.0,2024-01-01
2697,27,22,,24.57,23.58,0.0,2024-01-01
2698,27,23,,22.79,23.87,0.0,2024-01-01
